longitude,latitude,code,name,type,phone,dates_open,comments,num_sites,elevation,amenities,state,nearest_town_distance,nearest_town_bearing,city
-119.79,38.34,EURE,Eureka Valley,NF,209.965.3434/209.533.3671,,,28,6079,NH ND 22ft VT DW NS NR,CA,2.4,E,Dardanelle
-118.589,35.643,EVAN,Evans Flat,NF,760.379.5646/559.784.1500,,,16,6152,NH ND 20ft VT NW NS NR N$,CA,8.7,SW,Wofford Heights
-118.49,35.929,FAIR,Fairview,NF,760.379.5646/559.784.1500,mid apr-late oct,,55,3560,NH ND 45ft VT DW NS RS,CA,12.6,N,Kernville
-119.207,34.173,FAIR,Fairways RV Military - Port Hueneme NCB,MIL,805.982.6123,,military only - do not use our lat/lon - contact them for directions and info,,,E DP FT DW SH RS,CA,0.5,S,Port Hueneme
-118.159,34.306,FALL,Fall Creek,NF,818.899.1900/626.574.1613,,Walk-in only,10,2759,NR,CA,19.1,S,Palmdale
-120.051,38.926,FALF,Fallen Leaf,NF,530.543.2600/530.543.2600,mid may-mid oct,,206,6404,E ND 40ft FT DW SH RS PA,CA,4.1,W,South Lake Tahoe
-119.387,34.318,FARI,Faria RV Park,CP,805.654.3951,,,42,,E DP 34ft FT DW SH,CA,9.5,W,Ventura
-120.396,38.869,FASH,Fashoda,NF,530.644.2349/530.622.5061,early jun-late aug,Tent only,30,4902,NH ND DW SH RS,CA,12.7,NE,Pollock Pines
-121.274,39.643,FEAF,Feather Falls,NF,,,may be closed 2013 on - check,5,2500,NH ND VT DW NS NR,CA,0,NE,Feather Falls
-121.105,40.19,FEAT,Feather River/Rocky Point - Lake Almanor,CP,,,,131,,NH DP VT DW NS NR,CA,,,Canyondam
-120.029,41.835,FEER,Fee Reservoir,BLM,530.279.6101,,tables unknown,7,5263,NH ND VT NW NS NR,CA,6.6,E,Fort Bidwell
-119.871,38.367,FENC,Fence Creek,NF,209.965.3434/209.533.3671,,,38,5686,NH ND 22ft VT NW NS NR,CA,33.2,NE,Mi-Wuk
-116.736,33.79,FERN,Fern Basin,NF,909.382.2922/909.382.2600,early jun-late aug,,22,6322,NH ND 15ft VT DW NS RS PA L$,CA,3.2,N,Idyllwild
-120.992,39.518,FIDD,Fiddle Creek,NF,530.288.3231/530.265.4531,mid apr-mid oct,,18,2339,NH ND VT DW NS RS,CA,5.5,NE,Camptonville
-117.15,32.651,FIDD,Fiddlers Cove RV Military - Coronado NB,MIL,619.522.8680,,military only - closed until 9/2013 - call first,,,RS,CA,3.1,SE,Coronado
-119.994,34.735,FIGU,Figueroa,NF,805.925.9538/805.961.5778,,,32,3560,NH ND VT NW NS NR L$,CA,8.3,NE,Los Olivos
-120.553,39.486,FIND,Findley,NF,530.994.3401/530.265.4531,mid jun-mid oct,,15,6214,NH DP 30ft FT DW NS RS,CA,12.3,SW,Sierraville
-120.752,38.799,FINN,Finnon Lake,CP,530.622.6832,,,14,2424,E ND NS,CA,5.4,NE,Placerville
-123.403,40.343,FIRC,Fir Cove,NF,707.574.6233/707.442.1721,mid may-late sep,,19,2838,NH ND 22ft NS RS PA,CA,9.2,SE,Mad River
-120.551,39.486,FIRT,Fir Top,NF,530.994.3401/530.265.4531,mid jun-mid oct,,12,6122,NH DP 30ft FT DW NS RS,CA,12.1,SW,Sierraville
-119.353,37.26,FISH,Fish Creek,NF,559.877.2218/559.297.0706,mid may-mid sep,,5,4675,NH ND 20ft VT NW NS NR,CA,14.4,NE,Auberry
-118.217,36.067,FISK,Fish Creek,NF,760.379.5646/559.784.1500,mid may-late sep,,40,7470,NH ND 27ft VT DW NS RS,CA,36.8,NW,Inyokern
-123.684,41.265,FISL,Fish Lake,NF,530.627.3291/707.442.1721,early jun-late sep,,24,1821,NH ND 20ft VT DW NS RS PA,CA,7.8,W,Orleans
-120.408,37.701,FLEM,Fleming Meadow - Don Pedro Rec Area,CP,408.262.7731,,,195,,E DP FT DW SH,CA,4,NE,La Grange
-124.153,41.802,FLOR,Florence Keller County Park,CP,707.464.7230,all year,,50,,NH ND 32ft NS L$,CA,4.1,NE,Crescent City
-122.213,38.522,FOOT,Foothill Pines - Lake Berryessa - USBR,BOR,707.966.9088,,,,,,CA,16,N,Napa
-123.327,40.377,FORE,Forest Glen,NF,530.628.5227/530.226.2500,,swimming hole in river,21,2526,NH ND 15ft VT DW NS NR,CA,14.4,SW,Hayfork
-118.579,37.255,FORK,Forks,NF,760.873.2500/760.873.2400,mid may-mid sep,,21,7848,NH ND 22ft FT DW NS NR,CA,1.6,NE,Aspendell
-119.569,37.315,FORS,Forks,NF,559.877.2218/559.297.0706,mid apr-mid sep,,29,3527,NH DP 31ft FT DW NS NR,CA,4.5,E,Oakhurst
-123.256,41.865,FORT,Fort Goff,NF,530.493.2243/530.842.6131,,,5,,NH ND VT NW NS NR,CA,3.4,NW,Seiad
-121.186,35.962,FORH,Fort Hunter Liggett Primitive Military,MIL,831.386.2612,,open to public - do not use our lat/lon - contact them for directions and info,,,RS,CA,17.6,S,King City
-123.228,38.508,FORR,Fort Ross State Park,SP,707.847.3286,,,,,NR,CA,15.5,NW,Bodega Bay
-120.073,40.06,FORT,Fort Sage Off Hwy Area,BLM,,,no facil - off hwy veh area,,4722,NH ND NT NW NS NR N$,CA,2.8,NE,Doyle
-117.923,35.977,FOSS,Fossil Falls,BLM,,,,11,3348,NH ND VT DW NS NR,CA,3,N,Little Lake
-119.314,34.356,FOST,Foster Park,CP,805.654.3951,,,30,,NH ND DW NS,CA,7.4,NW,Ventura
-118.571,37.249,FOUR,Four Jeffery,NF,760.872.7018,mid may-mid sep,,106,7995,NH DP 30ft FT DW NS RS PA,CA,12.5,SW,Bishop
-122.654,39.362,FOUT,Fouts,NF,530.934.1250/530.934.3316,,,11,1627,NH ND 16ft VT DW NS NR,CA,5.9,W,Stonyford
-122.023,41.245,FOWL,Fowlers Camp,NF,530.926.4511/530.226.2500,,,41,3343,NH ND 30ft NS NR,CA,6.1,E,McCloud
-121.373,37.42,FRAN,Frank Raines Regional Park,CP,209.525.6750,,,34,,E DP FT DW SH L$,CA,,,Patterson
-120.07,38.17,FRAS,Fraser Flat,NF,209.965.3434/209.533.3671,,,38,4797,NH DP 22ft VT DW NS NR,CA,15.9,NE,Mi-Wuk
-118.692,36.238,FRAZ,Frazier Mill - State Forest,SF,,,,46,6286,NH ND 35ft VT DW NS NR L$,CA,10.3,NE,Springville
-119.822,34.543,FREM,Fremont,NF,805.967.3481/805.961.5778,mid mar-mid oct,,15,,NH ND 22ft FT DW NS RS,CA,11,NW,Santa Barbar
-121.502,36.76,FREP,Fremont Peak State Park,SP,831.623.4255,mid may-late dec,,21,2776,NH ND 25ft FT DW NS RS,CA,6.2,S,San Juan Bautista
-118.683,37.553,FREC,French Camp,NF,760.873.2500/760.873.2400,mid apr-mid oct,,85,7333,NH DP 45ft FT DW NS NR,CA,20.5,NW,Bishop
-120.421,39.115,FRED,French Meadows,NF,530.367.2224/530.265.4531,mid may-late sep,,75,5354,NH ND 30ft FTVT DW NS RS,CA,22.3,E,Foresthill
-120.188,39.9,FREF,Frenchman,NF,530.836.2575/530.283.2050,mid may-late sep,,38,5741,NH DP 35ft VT DW NS RS PA,CA,7.5,N,Chilcoot
-121.151,39.458,FREN,Frenchy Point,NF,530.288.3231/530.265.4531,,,9,2090,NR,CA,5.5,W,Camptonville
-119.548,37.456,FRES,Fresno Dome,NF,559.877.2218/559.297.0706,,,17,6542,NH ND VT NW NS NR,CA,10.4,NE,Oakhurst
-118.573,35.874,FROG,Frog Meadow,NF,559.539.2607/559.784.1500,,,10,7651,NH ND 16ft VT NW NS NR,CA,5.7,E,California Hot Springs
-120.522,38.044,FROV,Frogtown RV Park,CP,209.736.4237,,,,1544,E DP DW SH,CA,1.9,SE,Angels Camp
-116.881,33.344,FRYC,Fry Creek,NF,760.788.0250/626.574.1613,mid may-mid nov,closed indef.,20,4941,NH ND 15ft VT DW NS NR,CA,20.2,NW,Santa Ysabel
-122.968,39.436,FULG,Fuller Grove - Lake Pillsbury,UTIL,707.275.2361/530.934.3316,,,30,1838,NH ND 42ft VT DW NS,CA,11.1,NE,Potter Valley
-120.656,39.35,FULL,Fuller Lake,,,,,,5427,NH,CA,20.2,E,Nevada City
-116.869,36.463,FURN,Furnace Creek - Death Valley National Park,NP,760.786.3200,all year,no reserv mid apr-mid oct - some shade - restaurant,136,,NH DP 35ft FT DW NS RS PA,CA,0.4,N,Furnace Creek
-119.468,37.361,GAGG,Gaggs Camp,NF,559.877.2218/559.297.0706,,,12,5906,NH ND 16ft VT NW NS NR,CA,10.2,E,Oakhurst
-121.223,40.02,GANS,Gansner Bar,NF,530.283.0555/530.283.2050,mid may-mid sep,,14,2372,NH ND 32ft FT DW NS NR,CA,15.7,W,Quincy
-121.123,39.433,GARD,Garden Point,NF,530.288.3231/530.265.4531,,,20,1949,NH NR,CA,4.2,W,Camptonville
-120.229,34.472,GAVI,Gaviota State Park,SP,805.968.1033,early mar-late dec,,39,,NH ND 27ft FT DW SH RS,CA,23,W,Goleta
-115.143,32.94,GECK,Gecko Loop - Imperial Sand Dunes OHV,BLM,760.337.4400,,few facil-paved road- toilets,,,NH ND VT NW NS NR N$,CA,22.6,E,Brawley
-120.959,37.36,GEOR,George Hatfield State Rec Area,SRA,209.632.1852,mid may-late dec,,15,,NH ND FT DW NS RS,CA,6.7,SW,Hilmar
-120.392,38.975,GERL,Gerle Creek,NF,530.644.2349/530.622.5061,mid may-late aug,,50,5308,NH ND 35ft VT DW NS RS,CA,18.1,NE,Pollock Pines
-120.792,39.139,GIAN,Giant Gap,NF,530.367.2224/530.265.4531,mid may-late sep,,35,3671,NH 35ft VT DW NS RS,CA,8.3,N,Foresthill
-119.106,37.013,GIGA,Gigantea,NF,559.855.5355/559.297.0706,,,11,6398,NH ND 50ft VT NW NS NR,CA,13.3,SE,Shaver Lake
-115.079,32.992,GLAM,Glamis Flats - Imperial Sand Dunes OHV,BLM,760.337.4400,,few facil-gravel surface- dumpsters- toilets,,,NH ND VT NW NS NR N$,CA,26.2,E,Brawley
-118.99,37.752,GLAS,Glass Creek,NF,760.647.3045/760.873.2400,,,50,7543,NH ND 35ft VT NW NS NR N$,CA,5.1,E,June Lake
-117.404,34.205,GLEH,Glen Helen Regional Park,CP,909.887.7540,,,47,2018,NH ND FT DW SH,CA,9.4,NW,San Bernardino
-117.952,34.241,GLEN,Glenn Camp,NF,626.335.1251/626.574.1613,,Nice clean campground,8,2090,NH ND VT NW NS NR L$,CA,7.8,N,Azusa
-120.541,38.009,GLOI,Gloryhole Rec Area- Ironhorse - USBR,BOR,209.536.9094,all year,some SFW sites may not have tables,300,,NH DP DW NS RS,CA,4.1,S,Angels Camp
-124.068,41.396,GOLB,Gold Bluffs Beach - Prarie Creek Redwoods State Park,SP,707.465.7335,all year,,25,,NH DP FT DW SH NR,CA,7.6,N,Orick
-121.139,39.605,GOLT,Golden Trout Crossing,NF,530.534.6500/530.283.2050,,,5,3583,NH VT DW NR,CA,39.9,NE,Marysville
-122.779,41.1,GOLF,Goldfield,NF,530.275.1587/530.226.2500,,,7,3005,NH ND 16ft NS NR,CA,9.1,NW,Trinity Center
-118.456,35.874,GOLD,Goldledge,NF,760.379.5646/559.784.1500,mid may-mid sep,,37,3212,NH ND 30ft VT DW NS RS,CA,8.4,N,Kernville
-118.275,36.988,GOOD,Goodale Creek,BLM,,,Closing May  2011 for improvements. Will have water and flush toilets when it reopens.,62,4012,NH ND 35ft FT DW NS NR L$,CA,13.4,N,Independence
-120.209,39.259,GOSM,Goose Meadow,NF,530.587.3558/530.265.4531,mid may-late sep,,24,5984,NH ND 25ft VT DW NS RS,CA,4.9,S,Truckee
-118.178,34.222,GOUL,Gould Mesa,NF,818.899.1900/626.574.1613,,,7,1699,NR,CA,1.6,NE,La Cañada Flintridge
-120.862,40.413,GOUM,Goumaz,NF,530.257.4188/530.257.2151,,,6,5200,30ft VT DW NR,CA,11,W,Susanville
-118.19,37.334,GRAD,Grandview,NF,760.873.2500/760.873.2400,,,26,8550,NH ND 22ft VT NW NS NR L$,CA,12.9,NE,Big Pine
-119.27,37.542,GRAN,Granite Creek,NF,559.877.2218/559.297.0706,,,20,6982,NH ND VT NW NS NR N$,CA,,,
-120.204,39.3,GRAT,Granite Flat,NF,530.587.3558/530.265.4531,mid may-late sep,,75,5876,NH ND 35ft VT DW NS RS,CA,2.2,SW,Truckee
-121.722,37.342,GRAC,Grant County Park,CP,408.274.6121,,,,1640,NH 30ft DW SH,CA,9.5,E,San Jose
-120.479,39.89,GRAS,Grasshopper Flat Family .,NF,530.836.2575/530.283.2050,mid may-late sep,,70,5814,NH ND 32ft VT DW NS RS PA,CA,5.5,N,Portola
-123.887,41.857,GRAF,Grassy Flat,NF,707.457.3131/707.442.1721,mid may-late aug,,19,,NH ND 30ft VT DW NS RS,CA,17.6,NE,Crescent City
-123.492,40.857,GRYF,Grays Falls,NF,,,,33,,NH ND FT DW NS NR,CA,3.4,N,Burnt Ranch
-118.285,36.781,GRAY,Grays Meadow,NF,760.876.6200/760.873.2400,early mar-late oct,,52,5873,NH ND NS RS,CA,4.9,W,Independence
-114.924,32.71,GRAY,Grays WellÂ Â Â OHV,BLM,760.337.4400,,paved access road- toilets,,,NH ND VT NW NS N$,CA,16.9,W,Winterhaven
-119.278,38.11,GREK,Green Creek,NF,760.932.7070/775.331.6444,,,15,8376,NH ND 22ft VT DW NS NR,CA,10.4,S,Bridgeport
-117.063,34.245,GREV,Green Valley,NF,909.382.2782/909.382.2600,early may-late oct,,36,7113,NH ND 22ft FT DW NS RS PA,CA,7.2,E,Lake Arrowhead
-116.584,32.905,GRVV,Green Valley - Cuyamaca Rancho State Park,SP,760.765.3020,,,81,4000,NH DP 30ft FT DW SH RS PA,CA,12,S,Julian
-118.557,35.739,GREE,Greenhorn Mountain Park,CP,,,,70,6132,NH ND 24ft PT DW SH L$,CA,6.1,W,Wofford Heights
-122.254,40.826,GREC,Greens Creek,NF,530.275.1587/530.226.2500,,,7,,NR,CA,18.1,NE,Redding
-120.955,40.157,GREN,Greenville Community Campground,NF,530.283.0555/530.283.2050,,,20,3678,NH VT DW NS NR,CA,1.2,N,Greenville
-122.368,40.888,GREG,Gregory Creek,NF,530.275.1587/530.226.2500,,,18,,NH 16ft FT DW NR,CA,1.3,SE,Lakehead
-119.565,37.399,GREY,Greys Mountain,NF,559.877.2218/559.297.0706,,,27,5344,NH ND 22ft VT NW NS NR,CA,6.7,NE,Oakhurst
-123.218,41.807,GRIC,Grider Creek,NF,,,,10,1719,NH ND 33ft VT NW NS NR N$,CA,2.7,SW,Seiad Valley
-122.525,39.592,GRIM,Grimy Gulch - Stony Gorge Reservoir - USBR,BOR,,,has picnic tables,,,NH ND NS NR N$,CA,1.2,SE,Elk Creek
-120.474,39.887,GRIZ,Grizzly,NF,530.836.2575/530.283.2050,mid may-late sep,,55,5879,NH DP 32ft DW NS RS PA,CA,5.3,N,Portola
-121.207,39.867,GRIF,Grizzly Creek,NF,530.283.0555/530.283.2050,mid apr-mid oct,,8,5328,NH ND 35ft VT DW NS NR,CA,14.6,W,Quincy
-123.904,40.487,GRIR,Grizzly Creek Redwoods State Park,SP,707.777.3683,all year,,30,,NH DP 30ft FT DW SH RS,CA,8.9,SE,Carlotta
-119.88,38.543,GROF,Grouse Flat,NF,209.795.1381/209.533.3671,,,10,7267,NR,CA,10.2,NE,Bear Valley
-120.609,39.389,GROU,Grouse Ridge,NF,530.288.3231/530.265.4531,,,9,7464,NH ND VT NW NS NR N$,CA,23.5,E,Nevada City
-119.838,38.7,GROV,Grover Hot Springs State Park,SP,530.694.2248,mid may-late dec,,76,5942,NH ND 27ft FT DW SH RS,CA,3.2,W,Markleeville
-117.272,33.247,GUAJ,Guajome Park,CP,760.724.4489,,res: 877.565.3600,35,,WE DP 45ft FT DW SH RS,CA,7.1,NE,Oceanside
-123.516,38.756,GUAL,Gualala Point Regional Park,CP,707.785.2377,,,,,NH DP DW SH,CA,1,SE,Gualala
-117.654,34.342,GUFF,Guffy,NF,661.296.9710/626.574.1613,mid may-mid oct,,6,8225,NH ND VT NW NS NR L$,CA,3.3,SE,Big Pines
-119.082,37.773,GULL,Gull Lake,NF,760.647.3045/760.873.2400,,,11,7608,NH ND 30ft FT DW NS NR,CA,0.6,SW,June Lake
-122.509,41.213,GUMB,Gumboot Lake,NF,530.926.4511/530.226.2500,,,11,6070,NH ND VT NW NS NR,CA,21.3,SW,Mt.Shasta
-121.426,40.309,GURN,Gurnsey Creek,NF,530.258.2141/530.257.2151,mid may-late sep,,30,4813,NH ND 25ft VT DW NS RS,CA,10.2,W,Chester
-120.181,37.996,HACI,Hacienda,NF,209.586.3234/209.533.3671,,,8,2598,NR,CA,4,SE,Twain Harte
-122.445,37.466,HALM,Half Moon Bay State Beach,SP,650 726.8819,all year,,,,NH DP NS RS,CA,0.9,W,Half Moon Bay
-119.068,34.651,HALF,Halfmoon,NF,661.245.3731/805.961.5778,,,10,4751,NH ND VT NW NS NR L$,CA,13.8,SW,Frazier Park
-121.074,40.018,HALL,Hallsted,NF,530.283.0555/530.283.2050,early jun-late aug,,20,2815,NH ND 22ft VT DW NS RS PA,CA,8.7,NW,Quincy
-122.991,39.95,HAMM,Hammerhorn Lake,NF,707.983.6118/530.934.3316,mid may-mid dec,,9,3619,NH ND VT DW NS NR L$,CA,42.1,NE,Willits
-120.497,39.311,HAMP,Hampshire Rocks,NF,530.288.3231/530.265.4531,mid may-late sep,,30,5945,NH ND 30ft VT DW NS RS,CA,6.3,W,Soda Springs
-116.974,34.288,HANN,Hanna Flats,NF,909.382.2790/909.382.2600,early may-late oct,,88,7133,NH ND 32ft VT DW NS RS,CA,2.3,NW,Fawnskin
-118.847,34.688,HARD,Hardluck,NF,661.245.3731/805.961.5778,,,26,2871,NH ND VT NW NS NR L$,CA,40.5,SE,Maricopa
-121.785,41.457,HARR,Harris Springs,NF,530.926.4511/530.226.2500,,,16,4911,NH ND 32ft VT DW NS NR,CA,,,
-119.037,37.772,HART,Hartley Springs,NF,760.647.3045/760.873.2400,,,20,8451,NH ND 35ft VT NW NS NR N$,CA,9.2,NW,Mammoth Lakes
-121.174,39.868,HASK,Haskins Valley,CP,,,,38,5194,NH ND FT DW NS NR,CA,,,
-121.447,40.668,HAT,Hat Creek,NF,530.336.5521/530.257.2151,mid apr-late sep,,79,4537,NH DP 28ft VT DW NS RS,CA,1,SW,Old Station
-121.973,41.052,HAWK,Hawkins Landing,UTIL,,,,,2631,NH L$,CA,3.9,NW,Big Bend
-123.343,40.784,HAYD,Hayden Flat,NF,530.623.2121/530.226.2500,,,35,,NH ND 36ft VT DW NS NR,CA,0.7,NW,Del Loma
-122.768,40.874,HAYW,Hayward Flat,NF,530.275.1587/530.226.2500,mid may-mid sep,,103,2438,NH ND 40ft FT DW NS RS,CA,8.3,SW,Trinity Center
-120.531,38.739,HAZE,Hazel Creek  - Sly Park Recreation Area,CP,530.644.2545,,,,3484,NH ND VT DW NS RS,CA,3.4,SE,Pollock Pines
-121.615,41.585,HEAD,Headquarters,NF,530.667.2246/530.233.5811,mid may-mid oct,,16,6729,NH ND 16ft VT DW NS NR L$,CA,,,
-118.45,35.797,HEAQ,Headquarters,NF,760.379.5646/559.784.1500,all year,,44,2881,NH ND 27ft VT DW NS RS PA,CA,3.2,NW,Kernville
-115.916,33.506,HEAR,Headquarters - Salton Sea State Rec Area,SRA,760.393.3052,early jun-late dec,,40,,40ft FT DW RS,CA,10.3,SE,Mecca
-116.786,34.159,HEAB,Heart Bar,NF,909.382.2790/909.382.2600,mid may-late sep,,54,6893,NH ND 40ft VT DW NS RS,CA,11.3,E,Angelus Oaks
-118.683,36.231,HENP,Hedrick Pond - State Forest,SF,,,,14,6332,NH ND VT DW NS NR L$,CA,10.3,NE,Springville
-123.314,40.371,HELG,Hell Gate,NF,530.628.5227/530.226.2500,,,29,2372,NH ND 15ft NS NR,CA,14.4,SW,Hayfork
-120.416,39.069,HELL,Hell Hole,NF,530.333.4312/530.622.5061,mid may-mid oct,,10,5121,NH ND VT DW NS NR,CA,25.3,NE,Georgetown
-121.589,41.586,HEML,Hemlock,NF,530.667.2246/530.233.5811,mid may-mid oct,,19,6765,NH DP 22ft VT DW NS NR L$,CA,14.1,W,Tionesta
-123.485,39.084,HEND,Hendy Woods State Park,SP,707.895.3141,mid may-late dec,No RVs,92,,E DP 35ft FT DW SH RS,CA,22.8,SE,Mendocino
-121.546,37.188,HENC,Henry Coe State Park,SP,408.779.2728,all year,,20,2759,NH ND 22ft VT DW NS RS,CA,7.2,NE,Morgan Hill
-122.041,37.031,HENR,Henry Cowell Redwoods State Park,SP,831.438.2396,early mar-late dec,,113,,NH ND 35ft FT DW SH RS,CA,2,SW,Scotts Valley
-119.884,38.543,HERM,Hermit Valley,NF,209.795.1381/209.533.3671,,,25,7205,NH ND 50ft VT NW NS NR,CA,10,NE,Bear Valley
-119.932,38.244,HERC,Herring Creek,NF,209.965.3434/209.533.3671,,,7,7425,NH ND 22ft VT NW NS NR N$,CA,3.8,NE,Bumblebee
-119.935,38.249,HERR,Herring Reservoir,NF,209.965.3434/209.533.3671,,,42,7464,NH ND 22ft VT NW NS NR N$,CA,3.9,NE,Bumblebee
-117.252,34.386,HESP,Hesperia Lake Park,CP,760.244.5951,,,,2939,WE ND DW SH,CA,4,SE,Hesperia
-120.415,35.26,HIMO,Hi Mountain,NF,805.925.9538/805.961.5778,,,11,2224,NH ND 16ft VT NW NS NR L$,CA,13.9,E,San Luis Obisp
-118.661,36.259,HIDF,Hidden Falls - State Forest,SF,,,,8,6237,PT DW NR,CA,12.5,NE,Springville
-123.867,40.276,HIDS,Hidden Springs - Humbolt Redwoods State Park,SP,707.946.1811,,,154,,NH 33ft FT DW SH NR,CA,4.2,SE,Weott
-116.163,34.017,HIDD,Hidden Valley - Joshua Tree National Park,NP,760.367.5500,,,,4213,NH 25ft VT NW NR,CA,10.3,SW,Twentynine Palms
-119.895,37.123,HIDV,Hidden View,COE,559.673.5151,all year,,55,,E DP FT DW SH RS PA,CA,14.5,NE,Madera
-121.306,40.339,HIGH,High Bridge,NF,530.258.2141/530.257.2151,,,12,4895,NH ND VT DW NS NR,CA,4.5,NW,Chester
-119.807,38.489,HIGL,Highland Lakes,NF,209.795.1381/209.533.3671,,,35,8635,NH ND VT NW NS NR L$,CA,33.6,NE,Arnold
-120.542,38.735,HILL,Hilltop  - Sly Park Recreation Area,CP,530.644.2545,,,,3661,NH ND VT DW NS RS,CA,3,SE,Pollock Pines
-122.249,40.866,HIRZ,Hirz Bay,NF,530.275.1587/530.226.2500,mid may-late dec,,58,,NH ND 30ft FT DW NS RS,CA,7.3,E,Lakehead
-123.361,40.313,HOBA,Hobart Creek - Ruth Lake,CP,707.574.6196,,,,2671,DP DW SH,CA,12.2,SE,Mad River
-118.529,35.574,HOBO,Hobo,NF,760.379.5646/559.784.1500,,,25,2300,NH ND 22ft VT DW NS NR,CA,4.3,SW,Lake Isabella
-123.153,40.929,HOBG,Hobo Gulch,NF,530.623.2121/530.226.2500,,,10,3097,NH ND 16ft VT NW NS NR N$,CA,14.5,N,Junction City
-119.412,34.338,HOBS,Hobson Park,CP,805.654.3951,,,31,,E ND 34ft FT DW SH,CA,11.3,NW,Ventura
-119.868,37.797,HODG,Hodgdon Meadow - Yosemite National Park,NP,209.372.0200,mid apr-late dec,,,4977,NH 35ft FT DW NS RS PA,CA,20,E,Groveland
-116.896,34.303,HOLC,Holcomb Valley,NF,909.382.2790/909.382.2600,,,19,7385,NH ND 32ft VT NW NS NR,CA,4.1,NW,Big Bear City
-121.561,40.31,HOLE,Hole In The Ground,NF,530.258.2141/530.257.2151,,,13,4357,NH ND 25ft VT DW NS NR,CA,3.2,SE,Mineral
-115.398,35.044,HOLW,Hole In The Wall - Mojave National Preserve,NP,760.252.6100,,,35,4288,NH DP VT DW NR,CA,23.2,N,Essex
-118.622,35.954,HOLM,Holey Meadow,NM,,,,10,6614,NH 16ft VT DW NR,CA,23.4,E,Porterville
-118.676,37.553,HOLI,Holiday,NF,760.873.2500/760.873.2400,,,35,7211,NH ND 16ft VT DW NS NR,CA,17.5,E,ammoth Lakes
-121.412,36.768,HOLL,Hollister Hills State Veh Rec Area,SP,831.637.3874,,7 campgrounds - off road veh,125,,NH ND FT DW SH NR L$,CA,5.8,S,Hollister
-124.123,40.244,HOND,Honeydew,BLM,707.825.2300,all year,,5,,NH ND 25ft NW NS NR L$,CA,0,E,Honeydew
-119.321,38.2,HONE,Honeymoon,NF,760.932.7070/775.331.6444,mid may-mid oct,,47,6936,NH ND 35ft VT DW NS RS,CA,6.2,SW,Bridgeport
-121.502,40.779,HONN,Honn Creek,NF,530.336.5521/530.257.2151,,,6,3422,NR,CA,3.6,S,Hat Creek
-119.929,38.73,HOPE,Hope Valley,NF,775.882.2766/775.331.6444,mid jul-late aug,,24,7182,NH ND 22ft VT DW NS RS,CA,6.6,SW,Woodfords
-118.956,36.391,HORC,Horse Creek,COE,559.597.2301,,,80,,E DP 30ft FT DW SH RS,CA,19.2,E,Visalia
-122.691,41.167,HORF,Horse Flat,NF,530.275.1587/530.226.2500,,,13,3458,NH ND 16ft VT NW NS NR N$,CA,11.4,SE,Callahan
-118.01,34.343,HORL,Horse Flats,NF,818.899.1900/626.574.1613,mid apr-mid nov,,25,5673,NH ND 36ft VT DW NS NR L$,CA,14.4,NE,La Canada
-118.373,35.899,HORM,Horse Meadow,NF,760.379.5646/559.784.1500,,,41,7398,NH ND 22ft VT DW NS NR,CA,10.4,N,Kernville
-124.066,40.106,HORN,Horse Mountain,BLM,,,,9,1729,NH ND 25ft NW NS NR L$,CA,4.3,SW,Etterburg
-117.069,34.352,HORP,Horse Springs,NF,909.382.2790/909.382.2600,,,11,5755,NH ND 25ft VT NW NS NR L$,CA,9.3,NW,Fawnskin
-120.115,35.021,HORS,Horseshoe,NF,805.925.9538/805.961.5778,,,3,,NH ND VT NW NS NR L$,CA,18.8,E,Santa Maria
-120.242,37.7,HORB,Horseshoe Bend Rec Area,COE,,,,110,,E DP FT DW SH NR,CA,2.6,W,Coulterville
-118.576,37.367,HORT,Horton Creek,BLM,,,,53,4780,NH ND PT NW NS NR,CA,10,W,Bishop
-118.458,35.829,HOSP,Hospital Flat,NF,760.379.5646/559.784.1500,mid may-mid sep,,40,2956,NH ND 30ft VT DW NS RS,CA,5.4,N,Kernville
-123.285,41.236,HOTE,Hotelling,NF,,,,4,,NH ND NS NR,CA,25.6,W,Callahan
-122.992,39.878,HOWA,Howard Meadows/Lake,NF,707.983.6118/530.934.3316,,2 campgrounds,12,3930,NH ND VT NW NS NR,CA,14.8,NE,Covelo
-120.969,41.486,HOWG,Howards Gulch,NF,530.667.2246/530.233.5811,mid may-mid oct,,11,4757,NH ND 22ft VT DW NS NR L$,CA,5.9,NW,Canby
-120.042,38.094,HULL,Hull Creek,NF,209.586.3234/209.533.3671,,,18,5633,NH ND 22ft VT DW NS NR L$,CA,13.1,NE,Mi-Wuk
-124.265,40.587,HUMB,Humboldt County Fairgrounds,CP,,,,100,,E DP SH L$,CA,0.7,N,Ferndale
-124.093,41.223,HUML,Humboldt Lagoons State Park,SP,707.677.3570,,unknown facilities,,,NH,CA,11.6,N,Trinidad
-118.908,36.794,HUME,Hume Lake,NF,559.338.2251/559.784.1500,mid may-mid sep,,74,5318,NH ND 41ft FT DW NS RS,CA,0.7,NE,Hume
-118.474,35.671,HUNG,Hungry Gulch,NF,760.379.5646/559.784.1500,mid may-mid sep,,78,2648,NH ND 30ft FT DW NS RS,CA,3.6,N,Lake Isabella
